Technology,Use,Diameter,HousingType,MonthlyWaste
R,DOMESTIC,15.0,C,8353.443396226416
R,DOMESTIC,15.0,C,5058.543956043955
R,DOMESTIC,15.0,B,11993.489010989011
R,DOMESTIC,15.0,C,8804.742268041238
R,DOMESTIC,15.0,C,4571.538461538462
R,DOMESTIC,15.0,D,12069.23076923077
R,COMERCIAL,15.0,B,1968.1318681318683
R,DOMESTIC,15.0,B,10.21978021978022
R,DOMESTIC,15.0,U,42.60989010989011
R,DOMESTIC,15.0,C,10734.193548387097
R,DOMESTIC,15.0,B,1177.5824175824177
R,DOMESTIC,15.0,D,10749.255319148937
R,DOMESTIC,15.0,E,8063.48901098901
R,INDUSTRIAL,15.0,B,2551.2362637362635
R,DOMESTIC,15.0,D,6978.049450549451
R,DOMESTIC,15.0,C,11979.065934065933
E,DOMESTIC,15.0,C,18025.54945054945
R,DOMESTIC,15.0,C,4251.675824175824
R,DOMESTIC,15.0,D,13184.423076923076
R,DOMESTIC,15.0,D,8139.999999999999
R,DOMESTIC,15.0,B,8122.005494505494
R,DOMESTIC,15.0,C,6904.63768115942
R,COMERCIAL,15.0,B,7465.384615384615
R,DOMESTIC,15.0,E,11332.170329670329
R,DOMESTIC,15.0,B,4497.0110701107005
R,DOMESTIC,15.0,D,8248.695652173914
R,DOMESTIC,15.0,D,3684.1483516483513
R,DOMESTIC,15.0,C,8887.170329670329
R,DOMESTIC,15.0,B,4708.351648351649
R,DOMESTIC,15.0,C,13606.73076923077
R,COMERCIAL,15.0,W,4436.620879120879
R,COMERCIAL,15.0,B,3034.285714285714
R,DOMESTIC,15.0,D,5981.538461538462
R,DOMESTIC,15.0,B,3247.17032967033
R,DOMESTIC,15.0,C,0.0
R,DOMESTIC,15.0,B,5288.9010989010985
R,DOMESTIC,15.0,C,5300.357142857142
R,DOMESTIC,15.0,D,7112.71978021978
R,DOMESTIC,15.0,C,4191.016483516484
R,DOMESTIC,15.0,B,2581.2820512820513
R,DOMESTIC,15.0,E,7137.28021978022
R,DOMESTIC,15.0,D,4158.379120879121
R,COMERCIAL,15.0,B,6727.2972972972975
R,DOMESTIC,15.0,C,3268.285714285714
R,DOMESTIC,15.0,D,3239.1758241758243
R,DOMESTIC,15.0,D,4803.049450549451
R,DOMESTIC,15.0,C,1578.0
E,DOMESTIC,15.0,D,15013.351648351649
R,DOMESTIC,15.0,D,8483.076923076924
E,DOMESTIC,15.0,C,16211.868131868134
R,DOMESTIC,15.0,C,9936.016483516483
R,DOMESTIC,15.0,C,3870.989010989011
R,DOMESTIC,15.0,C,3892.4175824175827
R,DOMESTIC,15.0,C,3519.8275862068967
R,DOMESTIC,15.0,C,3233.0769230769233
R,DOMESTIC,15.0,B,1818.7912087912089
R,DOMESTIC,15.0,D,5564.752747252747
R,DOMESTIC,15.0,B,5504.752747252747
R,DOMESTIC,15.0,C,236.20689655172416
E,DOMESTIC,15.0,D,17595.82417582418
R,DOMESTIC,15.0,C,3562.252747252747
R,DOMESTIC,15.0,C,2241.758241758242
R,DOMESTIC,15.0,B,1479.478021978022
R,DOMESTIC,15.0,B,10436.456043956045
R,DOMESTIC,15.0,C,4774.945054945055
R,DOMESTIC,15.0,C,10449.89010989011
R,DOMESTIC,15.0,B,6512.554945054945
R,DOMESTIC,15.0,C,1012.2527472527472
R,DOMESTIC,15.0,A,1766.456043956044
R,DOMESTIC,15.0,D,7394.258241758242
R,DOMESTIC,15.0,B,10519.368131868132
R,DOMESTIC,15.0,C,6455.799256505576
R,DOMESTIC,15.0,B,8647.664835164835
R,DOMESTIC,15.0,C,8837.142857142857
R,AJUNTAMENT,15.0,W,0.0
E,DOMESTIC,15.0,E,14688.461538461539
R,DOMESTIC,15.0,C,10604.175824175823
R,DOMESTIC,15.0,D,6049.484536082474
R,DOMESTIC,15.0,C,2238.8736263736264
R,DOMESTIC,15.0,C,3121.401098901099
R,COMERCIAL,15.0,B,854.1758241758241
R,DOMESTIC,15.0,B,6678.873626373626
R,DOMESTIC,15.0,C,2796.0164835164833
R,COMERCIAL,15.0,B,4927.3351648351645
R,DOMESTIC,15.0,C,2321.456043956044
R,DOMESTIC,15.0,D,11137.747252747253
R,DOMESTIC,15.0,C,6692.802197802198
R,DOMESTIC,15.0,B,999.478021978022
R,DOMESTIC,15.0,C,5521.071428571428
R,DOMESTIC,15.0,C,7198.186813186813
R,DOMESTIC,15.0,D,5262.777777777777
R,DOMESTIC,15.0,C,6111.016483516484
R,COMERCIAL,15.0,D,2818.7637362637365
R,DOMESTIC,15.0,C,8260.302197802197
R,DOMESTIC,15.0,E,6864.642857142858
E,DOMESTIC,15.0,D,16211.208791208792
R,DOMESTIC,15.0,E,10105.302197802197
R,DOMESTIC,15.0,E,9065.157894736842
R,DOMESTIC,15.0,C,0.0
R,DOMESTIC,15.0,D,3631.9780219780223
R,DOMESTIC,15.0,D,6885.247252747253
R,DOMESTIC,15.0,C,4123.681318681318
R,DOMESTIC,15.0,D,4969.450549450549
R,COMERCIAL,15.0,B,372.3626373626374
R,DOMESTIC,15.0,B,0.0
R,COMERCIAL,15.0,W,4769.423076923077
R,DOMESTIC,15.0,D,7468.434065934066
R,DOMESTIC,15.0,D,6028.104395604396
R,DOMESTIC,15.0,C,5744.917582417583
R,DOMESTIC,15.0,C,13304.340659340658
R,COMERCIAL,15.0,W,2628.956043956044
R,COMERCIAL,15.0,D,2870.6043956043954
R,DOMESTIC,15.0,C,7816.630434782608
R,DOMESTIC,15.0,C,422.55494505494505
R,DOMESTIC,15.0,B,11467.08791208791
R,DOMESTIC,15.0,C,6485.066666666667
R,DOMESTIC,15.0,B,8594.093406593405
R,DOMESTIC,15.0,C,5090.851648351649
R,DOMESTIC,15.0,D,8537.802197802197
R,DOMESTIC,15.0,C,8121.521739130434
R,DOMESTIC,15.0,D,7841.126373626374
R,DOMESTIC,15.0,D,4395.247252747253
R,DOMESTIC,15.0,C,1306.978021978022
E,DOMESTIC,15.0,D,15635.274725274727
R,INDUSTRIAL,15.0,W,5853.870967741936
R,COMERCIAL,15.0,B,395.38461538461536
R,DOMESTIC,15.0,C,5988.461538461538
R,DOMESTIC,15.0,D,4399.285714285714
R,DOMESTIC,15.0,B,0.0
R,INDUSTRIAL,15.0,W,786.5934065934066
R,DOMESTIC,15.0,C,4502.71978021978
R,DOMESTIC,15.0,E,35.787401574803155
R,DOMESTIC,15.0,D,6098.1164383561645
R,DOMESTIC,15.0,C,7938.296703296703
R,DOMESTIC,15.0,B,23.324175824175825
R,DOMESTIC,15.0,B,8471.703296703297
R,DOMESTIC,15.0,C,7009.189189189189
R,DOMESTIC,15.0,D,6725.521978021978
R,DOMESTIC,15.0,C,9003.708791208792
R,DOMESTIC,15.0,B,6497.6373626373625
R,DOMESTIC,15.0,C,3469.78021978022
R,DOMESTIC,15.0,C,4676.373626373626
R,DOMESTIC,15.0,C,8053.3576642335765
R,DOMESTIC,15.0,B,7615.054945054945
R,DOMESTIC,15.0,C,4376.297872340426
R,DOMESTIC,15.0,C,8778.04945054945
R,DOMESTIC,15.0,B,2321.868131868132
R,DOMESTIC,15.0,D,8124.313186813186
R,DOMESTIC,15.0,C,11828.736263736264
R,DOMESTIC,15.0,U,18.13953488372093
R,COMERCIAL,15.0,B,1805.521978021978
R,DOMESTIC,15.0,C,6397.5
R,DOMESTIC,15.0,C,2177.0604395604396
R,DOMESTIC,15.0,B,2761.255813953488
E,DOMESTIC,15.0,C,17960.64220183486
R,COMERCIAL,15.0,E,5814.725274725275
R,DOMESTIC,15.0,E,6452.554945054945
R,DOMESTIC,15.0,C,2320.054945054945
R,DOMESTIC,15.0,C,4031.5384615384614
R,COMERCIAL,15.0,W,1803.6758893280632
R,DOMESTIC,15.0,D,4735.961538461538
R,DOMESTIC,15.0,C,4718.15934065934
R,DOMESTIC,15.0,C,5968.2692307692305
R,DOMESTIC,15.0,C,7654.507042253521
R,DOMESTIC,15.0,B,3181.153846153846
E,DOMESTIC,15.0,D,17859.80769230769
R,DOMESTIC,15.0,B,8178.873626373626
R,DOMESTIC,15.0,D,6242.079207920792
R,DOMESTIC,15.0,E,4497.115384615385
R,DOMESTIC,15.0,B,7922.637362637363
R,COMERCIAL,15.0,W,8433.214285714284
R,DOMESTIC,15.0,B,3870.8241758241757
R,DOMESTIC,15.0,D,5318.818681318682
R,DOMESTIC,15.0,C,2121.758241758242
R,DOMESTIC,15.0,C,5636.868131868132
R,DOMESTIC,15.0,C,2522.2252747252746
R,INDUSTRIAL,15.0,O,8315.642201834862
R,DOMESTIC,15.0,D,2820.9065934065934
R,DOMESTIC,15.0,C,12969.807692307693
R,DOMESTIC,15.0,C,9671.62087912088
R,DOMESTIC,15.0,B,11023.26923076923
R,DOMESTIC,15.0,C,4245.329670329671
R,DOMESTIC,15.0,D,8372.967032967032
R,DOMESTIC,15.0,C,11721.13043478261
R,DOMESTIC,15.0,U,0.0
R,DOMESTIC,15.0,E,12393.297872340427
R,COMERCIAL,15.0,B,1435.6318681318683
R,DOMESTIC,15.0,C,1097.4725274725274
R,COMERCIAL,15.0,B,6162.115384615385
R,DOMESTIC,15.0,B,2074.569536423841
R,DOMESTIC,15.0,D,5445.412087912088
R,DOMESTIC,15.0,D,3082.4175824175823
R,DOMESTIC,15.0,C,4831.978021978022
R,DOMESTIC,15.0,C,1163.6538461538462
R,COMERCIAL,15.0,B,6218.571428571428
R,DOMESTIC,15.0,D,6834.313186813187
E,DOMESTIC,15.0,C,15865.137362637362
R,DOMESTIC,15.0,B,13043.489010989011
R,COMERCIAL,15.0,A,710.6043956043956
R,DOMESTIC,15.0,C,4936.318681318682
R,DOMESTIC,15.0,D,6675.741758241758
R,DOMESTIC,15.0,C,11274.148351648351
R,DOMESTIC,15.0,C,7325.357142857142
R,DOMESTIC,15.0,C,7113.543956043955
R,DOMESTIC,15.0,C,4176.181318681318
R,DOMESTIC,15.0,C,12990.247252747253
E,DOMESTIC,15.0,D,13989.56043956044
R,DOMESTIC,15.0,C,7523.818681318682
R,DOMESTIC,15.0,B,8169.065934065933
R,DOMESTIC,15.0,B,542.554945054945
R,DOMESTIC,15.0,D,5629.120879120879
R,DOMESTIC,15.0,D,3494.587912087912
R,DOMESTIC,15.0,B,9772.08791208791
R,DOMESTIC,15.0,C,7484.8351648351645
R,DOMESTIC,15.0,D,3773.9835164835167
R,DOMESTIC,15.0,C,10815.247252747253
R,DOMESTIC,15.0,C,11707.08791208791
R,DOMESTIC,15.0,D,10697.71978021978
R,DOMESTIC,15.0,C,8617.994505494506
R,DOMESTIC,15.0,C,6739.450549450549
R,DOMESTIC,15.0,C,420.0
R,DOMESTIC,15.0,B,11359.532967032968
R,COMERCIAL,15.0,B,6327.700729927007
R,DOMESTIC,15.0,C,5086.153846153847
R,DOMESTIC,15.0,D,5274.478021978022
R,DOMESTIC,15.0,C,4627.417582417583
R,DOMESTIC,15.0,C,3596.3736263736264
R,DOMESTIC,15.0,E,8353.186813186814
R,DOMESTIC,15.0,C,9196.229508196722
R,DOMESTIC,15.0,B,6545.0390625
R,DOMESTIC,15.0,C,4194.807692307692
R,DOMESTIC,15.0,C,9089.752747252747
R,DOMESTIC,15.0,B,2510.8516483516487
E,DOMESTIC,15.0,C,14094.972527472528
R,DOMESTIC,15.0,D,4972.170329670329
R,DOMESTIC,15.0,E,3228.157894736842
R,DOMESTIC,15.0,C,2774.010989010989
R,DOMESTIC,15.0,C,4488.461538461538
R,DOMESTIC,15.0,C,4871.043956043955
R,COMERCIAL,15.0,C,1139.6703296703295
R,DOMESTIC,15.0,C,12501.428571428572
R,DOMESTIC,15.0,B,12786.923076923076
R,DOMESTIC,15.0,D,11314.78021978022
R,DOMESTIC,15.0,D,7867.335164835165
R,DOMESTIC,15.0,B,7109.423076923077
R,COMERCIAL,15.0,C,676.978021978022
R,COMERCIAL,15.0,W,6574.78527607362
R,DOMESTIC,15.0,E,13035.494505494506
R,DOMESTIC,15.0,D,9934.78021978022
R,COMERCIAL,15.0,W,10093.104395604396
R,DOMESTIC,15.0,B,8469.56043956044
R,DOMESTIC,15.0,B,8321.291208791208
R,DOMESTIC,15.0,C,2320.494296577947
R,DOMESTIC,15.0,C,3323.571428571429
R,DOMESTIC,15.0,C,7113.296703296703
R,DOMESTIC,15.0,B,7804.862637362637
R,DOMESTIC,15.0,C,9579.972527472528
R,DOMESTIC,15.0,C,13500.164835164835
R,DOMESTIC,15.0,C,4400.43956043956
R,DOMESTIC,15.0,D,7433.653846153847
R,DOMESTIC,15.0,U,915.4945054945056
R,DOMESTIC,15.0,C,6486.346153846153
R,COMERCIAL,15.0,W,4286.129032258064
R,DOMESTIC,15.0,C,6893.243243243243
R,DOMESTIC,15.0,C,3950.192307692308
R,DOMESTIC,15.0,C,5244.2307692307695
R,DOMESTIC,15.0,D,12891.675824175823
R,DOMESTIC,15.0,D,7417.994505494506
R,DOMESTIC,15.0,C,5244.7058823529405
R,DOMESTIC,15.0,D,4270.384615384615
R,DOMESTIC,15.0,B,5529.801980198019
R,DOMESTIC,15.0,D,6658.681318681318
R,DOMESTIC,15.0,D,13132.582417582418
R,DOMESTIC,15.0,C,7179.725274725275
R,DOMESTIC,15.0,D,8181.263736263735
R,DOMESTIC,15.0,C,5553.461538461538
E,DOMESTIC,15.0,E,14051.538461538461
R,COMERCIAL,15.0,B,11234.258241758242
R,DOMESTIC,15.0,C,4484.093406593407
R,DOMESTIC,15.0,C,3182.554945054945
R,DOMESTIC,15.0,B,2574.5604395604396
R,DOMESTIC,15.0,C,7123.280632411067
R,DOMESTIC,15.0,C,3565.714285714286
R,DOMESTIC,15.0,D,4691.538461538462
R,DOMESTIC,15.0,C,7126.978021978022
R,DOMESTIC,15.0,E,9198.186528497408
R,DOMESTIC,15.0,D,109.03846153846153
R,DOMESTIC,15.0,D,10397.142857142857
R,DOMESTIC,15.0,D,4674.43113772455
R,DOMESTIC,15.0,C,8168.9010989010985
R,DOMESTIC,15.0,B,3869.587912087912
R,DOMESTIC,15.0,B,1494.2307692307693
R,DOMESTIC,15.0,B,6156.682464454977
R,DOMESTIC,15.0,C,2573.814432989691
R,DOMESTIC,15.0,C,9224.58791208791
R,DOMESTIC,15.0,C,3476.1263736263736
R,DOMESTIC,15.0,C,12664.285714285716
R,DOMESTIC,15.0,C,12955.137362637364
R,AJUNTAMENT,15.0,W,0.3296703296703297
R,COMERCIAL,15.0,C,3684.5604395604396
R,DOMESTIC,15.0,U,26.950549450549453
R,DOMESTIC,15.0,C,11657.19512195122
R,DOMESTIC,15.0,B,6957.032967032967
R,DOMESTIC,15.0,C,1100.934065934066
R,AJUNTAMENT,15.0,W,2309.8351648351645
R,DOMESTIC,15.0,C,2469.313186813187
R,DOMESTIC,15.0,B,4836.016483516484
R,DOMESTIC,15.0,U,40.302197802197796
R,DOMESTIC,15.0,B,11028.214285714284
R,DOMESTIC,15.0,C,74.25824175824177
R,DOMESTIC,15.0,C,3271.6483516483513
R,COMERCIAL,15.0,B,3200.1923076923076
R,DOMESTIC,15.0,C,3766.2362637362635
R,DOMESTIC,15.0,C,7054.532967032967
E,DOMESTIC,15.0,E,17401.858407079646
R,DOMESTIC,15.0,C,3598.7637362637365
R,DOMESTIC,15.0,C,10671.18131868132
R,DOMESTIC,15.0,C,7217.06043956044
R,DOMESTIC,15.0,D,4216.7307692307695
R,DOMESTIC,15.0,U,1722.2802197802198
R,DOMESTIC,15.0,E,8779.203296703297
R,DOMESTIC,15.0,C,2896.071428571429
E,DOMESTIC,15.0,D,16093.351648351649
R,DOMESTIC,15.0,B,5603.15934065934
R,DOMESTIC,15.0,B,7471.236263736264
R,DOMESTIC,15.0,B,5000.686813186813
R,DOMESTIC,15.0,B,5787.93956043956
R,DOMESTIC,15.0,B,6701.950549450549
R,DOMESTIC,15.0,C,4035.0
R,DOMESTIC,15.0,D,9395.357142857143
R,DOMESTIC,15.0,D,7951.071428571428
R,DOMESTIC,15.0,C,5099.587912087912
R,DOMESTIC,15.0,C,1575.9890109890111
R,DOMESTIC,15.0,C,110.0
R,COMERCIAL,15.0,C,1874.9112426035504
R,DOMESTIC,15.0,D,4.120879120879121
R,DOMESTIC,15.0,D,5296.895604395604
R,DOMESTIC,15.0,C,4873.434065934066
R,DOMESTIC,15.0,C,12183.312883435583
R,DOMESTIC,15.0,U,93.54395604395604
R,DOMESTIC,15.0,B,6404.423076923077
R,DOMESTIC,15.0,C,2181.428571428571
R,DOMESTIC,15.0,U,15.164835164835164
R,DOMESTIC,15.0,B,4133.489010989011
R,DOMESTIC,15.0,D,5777.307692307692
R,DOMESTIC,15.0,D,1885.467032967033
R,DOMESTIC,15.0,A,81.75824175824177
R,DOMESTIC,15.0,C,8151.840659340659
R,DOMESTIC,15.0,D,7564.742268041237
R,DOMESTIC,15.0,C,1664.3406593406594
R,DOMESTIC,15.0,U,75.24725274725274
R,DOMESTIC,15.0,D,5558.15934065934
R,DOMESTIC,15.0,C,11032.682926829268
R,DOMESTIC,15.0,B,3922.747252747253
R,DOMESTIC,15.0,D,7177.087912087912
R,DOMESTIC,15.0,C,4375.961538461538
R,DOMESTIC,15.0,D,8061.428571428572
R,DOMESTIC,15.0,D,5528.350515463918
R,DOMESTIC,15.0,C,4933.018867924528
R,DOMESTIC,15.0,C,6951.84065934066
R,COMERCIAL,15.0,B,716.6208791208792
R,DOMESTIC,15.0,C,9208.064516129032
R,DOMESTIC,15.0,C,6672.857142857142
R,DOMESTIC,15.0,B,4677.857142857142
R,DOMESTIC,15.0,B,12843.626373626374
R,DOMESTIC,15.0,C,8652.527472527472
R,DOMESTIC,15.0,U,67.74725274725274
R,DOMESTIC,15.0,B,11539.78021978022
R,DOMESTIC,15.0,D,1225.3021978021977
R,COMERCIAL,15.0,W,1755.0
R,DOMESTIC,15.0,C,5067.032967032967
R,DOMESTIC,15.0,C,11172.032967032968
R,DOMESTIC,15.0,D,4061.785714285714
R,DOMESTIC,15.0,C,4152.692307692308
R,DOMESTIC,15.0,U,6882.692307692308
R,DOMESTIC,15.0,E,5161.764705882353
R,DOMESTIC,15.0,B,7910.851648351649
R,DOMESTIC,15.0,D,6080.521978021978
R,DOMESTIC,15.0,C,7948.846153846153
R,DOMESTIC,15.0,C,6574.532967032967
R,DOMESTIC,15.0,D,6952.005494505494
R,DOMESTIC,15.0,C,6633.131868131868
R,DOMESTIC,15.0,E,7848.379120879121
R,DOMESTIC,15.0,C,4197.3626373626375
R,DOMESTIC,15.0,C,7331.043956043955
R,DOMESTIC,15.0,B,7921.318681318681
R,DOMESTIC,15.0,D,10886.291208791208
R,DOMESTIC,15.0,C,11.386861313868613
E,DOMESTIC,15.0,E,16411.73076923077
R,DOMESTIC,15.0,B,12800.027472527472
R,DOMESTIC,15.0,D,9049.203296703297
R,DOMESTIC,15.0,C,6690.329670329671
R,DOMESTIC,15.0,C,5627.472527472527
R,DOMESTIC,15.0,C,7244.670329670329
R,DOMESTIC,15.0,D,11867.884615384615
R,COMERCIAL,15.0,B,6717.445054945055
R,DOMESTIC,15.0,C,7425.741758241758
R,DOMESTIC,15.0,D,6216.263736263736
R,DOMESTIC,15.0,U,214.6153846153846
R,DOMESTIC,15.0,B,4569.395604395604
R,DOMESTIC,15.0,D,6055.549450549451
R,DOMESTIC,15.0,B,9053.076923076924
R,DOMESTIC,15.0,C,12098.316831683169
R,DOMESTIC,15.0,C,9169.633027522937
R,DOMESTIC,15.0,C,8047.005494505494
R,DOMESTIC,15.0,C,4585.714285714286
R,DOMESTIC,15.0,E,12670.384615384615
R,COMERCIAL,15.0,O,13997.71653543307
R,DOMESTIC,15.0,E,10485.659340659342
R,DOMESTIC,15.0,B,2097.28021978022
R,DOMESTIC,15.0,C,2971.9780219780223
R,DOMESTIC,15.0,B,4529.8351648351645
R,DOMESTIC,15.0,D,5274.395604395604
R,DOMESTIC,15.0,B,3809.1758241758243
R,DOMESTIC,15.0,C,5059.203296703297
R,COMERCIAL,15.0,W,9334.945054945054
R,DOMESTIC,15.0,D,10226.785714285716
R,DOMESTIC,15.0,B,7478.571428571428
R,DOMESTIC,15.0,U,72.6923076923077
R,DOMESTIC,15.0,C,8256.758241758242
R,AJUNTAMENT,15.0,W,1500.9065934065934
R,DOMESTIC,15.0,C,10612.747252747253
R,DOMESTIC,15.0,C,9545.10989010989
R,DOMESTIC,15.0,E,12052.005494505494
R,DOMESTIC,15.0,B,4421.291208791209
R,DOMESTIC,15.0,E,4734.807692307692
R,DOMESTIC,15.0,E,12770.051813471502
R,DOMESTIC,15.0,C,4808.571428571428
R,COMERCIAL,15.0,C,5101.071428571428
R,DOMESTIC,15.0,C,11046.016483516483
R,DOMESTIC,15.0,B,7318.928571428572
R,COMERCIAL,15.0,B,479.5054945054945
R,INDUSTRIAL,15.0,W,10547.884615384615
R,DOMESTIC,15.0,C,8880.576923076924
R,DOMESTIC,15.0,D,7995.98901098901
E,DOMESTIC,15.0,D,14898.624535315985
R,DOMESTIC,15.0,U,40.7967032967033
R,DOMESTIC,15.0,C,5152.582417582417
R,DOMESTIC,15.0,D,2018.653846153846
R,DOMESTIC,15.0,C,6055.384615384615
R,DOMESTIC,15.0,B,2021.2912087912086
R,DOMESTIC,15.0,B,3084.9725274725274
R,DOMESTIC,15.0,C,1649.6703296703295
R,DOMESTIC,15.0,C,4457.39010989011
E,DOMESTIC,15.0,D,17207.554945054944
R,DOMESTIC,15.0,C,13591.783783783783
R,DOMESTIC,15.0,E,7284.406779661017
R,DOMESTIC,15.0,C,10143.04945054945
R,DOMESTIC,15.0,B,4951.978021978022
R,DOMESTIC,15.0,B,5615.43956043956
R,DOMESTIC,15.0,B,2981.785714285714
R,DOMESTIC,15.0,C,10270.87912087912
R,DOMESTIC,15.0,C,6113.324175824176
R,COMERCIAL,15.0,B,4387.087912087912
E,DOMESTIC,15.0,D,15272.554945054946
R,INDUSTRIAL,15.0,W,16341.098901098901
R,DOMESTIC,15.0,D,12267.857142857143
R,DOMESTIC,15.0,C,5166.758241758242
R,DOMESTIC,15.0,D,4829.175824175824
R,DOMESTIC,15.0,B,3506.456043956044
R,DOMESTIC,15.0,B,4798.434065934066
R,DOMESTIC,15.0,C,4553.571428571428
E,DOMESTIC,15.0,D,14500.054945054946
R,DOMESTIC,15.0,D,8013.791208791208
R,DOMESTIC,15.0,B,1245.164835164835
R,DOMESTIC,15.0,D,6988.763736263736
R,DOMESTIC,15.0,E,7818.808290155441
R,DOMESTIC,15.0,E,57.09677419354839
R,DOMESTIC,15.0,B,2446.565934065934
R,DOMESTIC,15.0,D,7470.247252747253
R,DOMESTIC,15.0,D,10695.051546391753
R,DOMESTIC,15.0,C,2933.8186813186812
R,DOMESTIC,15.0,C,6196.666666666666
R,DOMESTIC,15.0,C,12044.670329670329
R,DOMESTIC,15.0,B,6989.752747252747
R,DOMESTIC,15.0,C,136.8131868131868
R,COMERCIAL,15.0,B,1432.335164835165
R,DOMESTIC,15.0,U,78.13186813186813
R,DOMESTIC,15.0,C,5178.219178082192
R,DOMESTIC,15.0,D,9035.687203791469
R,DOMESTIC,15.0,C,10030.54945054945
R,DOMESTIC,15.0,C,4320.906593406593
R,DOMESTIC,15.0,C,6270.412087912088
R,DOMESTIC,15.0,B,8207.06043956044
R,DOMESTIC,15.0,C,3672.445054945055
R,DOMESTIC,15.0,C,0.0
R,INDUSTRIAL,15.0,W,5940.412087912088
R,DOMESTIC,15.0,C,5764.78021978022
R,DOMESTIC,15.0,B,8053.351648351649
R,DOMESTIC,15.0,B,508.20652173913044
R,DOMESTIC,15.0,E,11641.483516483517
R,DOMESTIC,15.0,C,2929.7033898305085
R,COMERCIAL,15.0,B,1125.3296703296705
R,DOMESTIC,15.0,U,32.14285714285714
R,DOMESTIC,15.0,B,78.70879120879121
R,DOMESTIC,15.0,D,2995.879120879121
R,DOMESTIC,15.0,C,3631.6483516483513
R,DOMESTIC,15.0,D,4838.653846153847
R,DOMESTIC,15.0,D,9226.236263736264
R,DOMESTIC,15.0,B,8131.7307692307695
R,DOMESTIC,15.0,C,2828.571428571429
R,DOMESTIC,15.0,C,10384.862637362636
R,DOMESTIC,15.0,B,12268.434065934067
R,INDUSTRIAL,15.0,B,4656.263736263736
R,DOMESTIC,15.0,B,6689.917582417583
R,DOMESTIC,15.0,B,5563.021978021978
R,COMERCIAL,15.0,B,13970.92105263158
R,DOMESTIC,15.0,D,3365.686813186813
R,DOMESTIC,15.0,C,9823.743016759778
R,DOMESTIC,15.0,C,4459.811320754717
R,DOMESTIC,15.0,C,4209.395604395604
R,DOMESTIC,15.0,C,6077.6373626373625
R,DOMESTIC,15.0,E,6987.774725274725
R,DOMESTIC,15.0,C,5101.071428571428
R,DOMESTIC,15.0,C,2105.6043956043954
R,DOMESTIC,15.0,D,5166.923076923077
R,DOMESTIC,15.0,B,5647.417582417583
R,DOMESTIC,15.0,C,286.64835164835165
R,DOMESTIC,15.0,C,8839.368131868132
R,DOMESTIC,15.0,C,5890.961538461538
R,DOMESTIC,15.0,B,7892.9670329670325
R,DOMESTIC,15.0,C,1372.5824175824177
R,DOMESTIC,15.0,B,11888.406593406595
R,DOMESTIC,15.0,B,6560.604395604396
R,DOMESTIC,15.0,C,10171.813186813186
R,DOMESTIC,15.0,C,2851.730769230769
E,DOMESTIC,15.0,B,15992.307692307693
R,DOMESTIC,15.0,C,7881.263736263735
R,DOMESTIC,15.0,C,3503.571428571429
R,DOMESTIC,15.0,D,3418.6813186813188
R,DOMESTIC,15.0,B,5466.986301369863
E,DOMESTIC,15.0,D,14332.005494505494
R,DOMESTIC,15.0,C,3326.7032967032965
R,DOMESTIC,15.0,C,5530.796703296703
R,DOMESTIC,15.0,C,6815.43956043956
R,DOMESTIC,15.0,B,1710.0
R,COMERCIAL,15.0,W,1153.2692307692307
R,DOMESTIC,15.0,C,10402.12669683258
R,COMERCIAL,15.0,B,1012.5
R,DOMESTIC,15.0,D,9975.164835164835
R,DOMESTIC,15.0,B,6842.71978021978
R,DOMESTIC,15.0,C,4552.087912087912
R,DOMESTIC,15.0,C,8248.387096774193
R,DOMESTIC,15.0,B,4821.758241758242
R,DOMESTIC,15.0,C,9659.835164835165
R,DOMESTIC,15.0,C,13112.637362637364
R,INDUSTRIAL,15.0,W,1306.3291139240505
R,DOMESTIC,15.0,C,5029.203296703297
R,DOMESTIC,15.0,C,3923.9835164835163
R,DOMESTIC,15.0,D,6153.214285714286
R,DOMESTIC,15.0,C,4587.445054945055
R,DOMESTIC,15.0,E,5636.043956043955
R,DOMESTIC,15.0,D,2294.8351648351645
R,DOMESTIC,15.0,B,1085.8516483516482
R,DOMESTIC,15.0,U,38.901098901098905
R,DOMESTIC,15.0,C,11091.089108910892
R,DOMESTIC,15.0,D,6178.104395604396
R,COMERCIAL,15.0,B,0.0
R,DOMESTIC,15.0,C,1375.467032967033
R,DOMESTIC,15.0,C,9491.037735849057
R,DOMESTIC,15.0,B,4148.237288135593
R,DOMESTIC,15.0,C,5088.708791208791
R,DOMESTIC,15.0,C,8789.175824175823
R,DOMESTIC,15.0,C,6170.472103004292
R,DOMESTIC,15.0,D,13419.478021978022
R,DOMESTIC,15.0,B,4890.412087912088
R,DOMESTIC,15.0,D,8151.016483516483
R,DOMESTIC,15.0,B,6644.010989010989
R,DOMESTIC,15.0,E,13205.274725274725
R,DOMESTIC,15.0,E,7002.774725274725
R,INDUSTRIAL,15.0,X,1051.1764705882354
R,DOMESTIC,15.0,B,9292.564102564103
R,DOMESTIC,15.0,B,7390.961538461538
R,DOMESTIC,15.0,C,8070.906593406594
R,DOMESTIC,15.0,C,3161.043956043956
R,DOMESTIC,15.0,B,10546.813186813186
R,DOMESTIC,15.0,B,13224.065934065933
R,AJUNTAMENT,15.0,W,2302.5
R,COMERCIAL,15.0,W,16155.741758241758
R,DOMESTIC,15.0,C,4471.3983050847455
